"GENE_NAME","Sumo","Diff","minLogP"
"SF3B3","PIAS4",NA,NA
"SF3B3","ZMIZ2","1.34","0.56"
"SF3B3","ZNF451",NA,NA
"SHPRH","LAZSUL",NA,NA
"SHPRH","NSMCE2","4.3","4.1"
"SHPRH","PIAS1",NA,NA
"SHPRH","PIAS2",NA,NA
"SHPRH","PIAS3",NA,NA
"SHPRH","PIAS4",NA,NA
"SHPRH","ZMIZ2",NA,NA
"SHPRH","ZNF451",NA,NA
"SIN3B","LAZSUL",NA,NA
"SIN3B","NSMCE2",NA,NA
"SIN3B","PIAS1",NA,NA
"SIN3B","PIAS2",NA,NA
"SIN3B","PIAS3",NA,NA
"SIN3B","PIAS4",NA,NA
"SIN3B","ZMIZ2","0.3","0.15"
"SIN3B","ZNF451",NA,NA
"SIRT6","LAZSUL",NA,NA
"SIRT6","NSMCE2",NA,NA
"SIRT6","PIAS1",NA,NA
"SIRT6","PIAS2",NA,NA
"SIRT6","PIAS3",NA,NA
"SIRT6","PIAS4","5.19","14.85"
"SIRT6","ZMIZ2",NA,NA
"SIRT6","ZNF451",NA,NA
"SKIL","LAZSUL",NA,NA
"SKIL","NSMCE2",NA,NA
"SKIL","PIAS1",NA,NA
"SKIL","PIAS2",NA,NA
"SKIL","PIAS3",NA,NA
"SKIL","PIAS4","3.95","4.93"
"SKIL","ZMIZ2",NA,NA
"SKIL","ZNF451",NA,NA
"SLU7","LAZSUL",NA,NA
"SLU7","NSMCE2","3.34","2.65"
"SLU7","PIAS1",NA,NA
"SLU7","PIAS2",NA,NA
"SLU7","PIAS3",NA,NA
"SLU7","PIAS4","4.8","6.01"
"SLU7","ZMIZ2",NA,NA
"SLU7","ZNF451",NA,NA
"SLX4","LAZSUL",NA,NA
"SLX4","NSMCE2","4.6","2.65"
"SLX4","PIAS1",NA,NA
"SLX4","PIAS2",NA,NA
"SLX4","PIAS3",NA,NA
"SLX4","PIAS4","5.65","4.09"
"SLX4","ZMIZ2",NA,NA
"SLX4","ZNF451",NA,NA
"SLX4IP","LAZSUL",NA,NA
"SLX4IP","NSMCE2","5.14","5.18"
"SLX4IP","PIAS1",NA,NA
"SLX4IP","PIAS2",NA,NA
"SLX4IP","PIAS3",NA,NA
"SLX4IP","PIAS4","4.19","3.24"
"SLX4IP","ZMIZ2",NA,NA
"SLX4IP","ZNF451",NA,NA
"SMAD4","LAZSUL",NA,NA
"SMAD4","NSMCE2",NA,NA
"SMAD4","PIAS1",NA,NA
"SMAD4","PIAS2",NA,NA
"SMAD4","PIAS3",NA,NA
"SMAD4","PIAS4",NA,NA
"SMAD4","ZMIZ2","0.84","0.25"
"SMAD4","ZNF451",NA,NA
"SMARCA1","LAZSUL",NA,NA
"SMARCA1","NSMCE2",NA,NA
"SMARCA1","PIAS1",NA,NA
"SMARCA1","PIAS2",NA,NA
"SMARCA1","PIAS3",NA,NA
"SMARCA1","PIAS4",NA,NA
"SMARCA1","ZMIZ2","0.22","0.07"
"SMARCA1","ZNF451",NA,NA
"SMARCA4","LAZSUL",NA,NA
"SMARCA4","NSMCE2",NA,NA
"SMARCA4","PIAS1",NA,NA
"SMARCA4","PIAS2",NA,NA
"SMARCA4","PIAS3",NA,NA
"SMARCA4","PIAS4",NA,NA
"SMARCA4","ZMIZ2","0.56","0.3"
"SMARCA4","ZNF451",NA,NA
"SMARCA5","LAZSUL",NA,NA
"SMARCA5","NSMCE2",NA,NA
"SMARCA5","PIAS1",NA,NA
"SMARCA5","PIAS2",NA,NA
"SMARCA5","PIAS3",NA,NA
"SMARCA5","PIAS4",NA,NA
"SMARCA5","ZMIZ2","0.17","0.23"
"SMARCA5","ZNF451",NA,NA
"SMARCAD1","LAZSUL",NA,NA
"SMARCAD1","NSMCE2","6.19","6.98"
"SMARCAD1","PIAS1",NA,NA
"SMARCAD1","PIAS2",NA,NA
"SMARCAD1","PIAS3",NA,NA
"SMARCAD1","PIAS4",NA,NA
"SMARCAD1","ZMIZ2",NA,NA
"SMARCAD1","ZNF451",NA,NA
"SMARCB1","LAZSUL",NA,NA
"SMARCB1","NSMCE2",NA,NA
"SMARCB1","PIAS1","4.58","4.93"
"SMARCB1","PIAS2",NA,NA
"SMARCB1","PIAS3",NA,NA
"SMARCB1","PIAS4","3.38","2.56"
"SMARCB1","ZMIZ2",NA,NA
"SMARCB1","ZNF451",NA,NA
"SMARCC2","LAZSUL",NA,NA
"SMARCC2","NSMCE2",NA,NA
"SMARCC2","PIAS1",NA,NA
"SMARCC2","PIAS2",NA,NA
"SMARCC2","PIAS3",NA,NA
"SMARCC2","PIAS4",NA,NA
"SMARCC2","ZMIZ2","0.36","1.27"
"SMARCC2","ZNF451",NA,NA
"SMC1A","LAZSUL",NA,NA
"SMC1A","NSMCE2",NA,NA
"SMC1A","PIAS1","5.56","3.02"
"SMC1A","PIAS2",NA,NA
"SMC1A","PIAS3",NA,NA
"SMC1A","PIAS4",NA,NA
"SMC1A","ZMIZ2",NA,NA
"SMC1A","ZNF451",NA,NA
"SMC3","LAZSUL",NA,NA
"SMC3","NSMCE2",NA,NA
"SMC3","PIAS1","4.66","4.28"
"SMC3","PIAS2",NA,NA
"SMC3","PIAS3",NA,NA
"SMC3","PIAS4",NA,NA
"SMC3","ZMIZ2",NA,NA
"SMC3","ZNF451",NA,NA
"SMC5","LAZSUL",NA,NA
"SMC5","NSMCE2","3.1","4.06"
"SMC5","PIAS1",NA,NA
"SMC5","PIAS2",NA,NA
"SMC5","PIAS3",NA,NA
"SMC5","PIAS4","2.67","2.97"
"SMC5","ZMIZ2",NA,NA
"SMC5","ZNF451",NA,NA
"SMC6","LAZSUL",NA,NA
"SMC6","NSMCE2","1.7","3.51"
"SMC6","PIAS1",NA,NA
"SMC6","PIAS2",NA,NA
"SMC6","PIAS3",NA,NA
"SMC6","PIAS4",NA,NA
"SMC6","ZMIZ2",NA,NA
"SMC6","ZNF451",NA,NA
"SMCHD1","LAZSUL",NA,NA
"SMCHD1","NSMCE2",NA,NA
"SMCHD1","PIAS1",NA,NA
"SMCHD1","PIAS2",NA,NA
"SMCHD1","PIAS3",NA,NA
"SMCHD1","PIAS4","4.14","5.42"
"SMCHD1","ZMIZ2",NA,NA
"SMCHD1","ZNF451",NA,NA
"SMTN","LAZSUL",NA,NA
"SMTN","NSMCE2",NA,NA
"SMTN","PIAS1",NA,NA
"SMTN","PIAS2",NA,NA
"SMTN","PIAS3",NA,NA
"SMTN","PIAS4","4.43","6.26"
"SMTN","ZMIZ2",NA,NA
"SMTN","ZNF451",NA,NA
"SMU1","LAZSUL",NA,NA
"SMU1","NSMCE2",NA,NA
"SMU1","PIAS1",NA,NA
"SMU1","PIAS2",NA,NA
"SMU1","PIAS3",NA,NA
"SMU1","PIAS4",NA,NA
"SMU1","ZMIZ2","2.57","1.58"
"SMU1","ZNF451",NA,NA
"SNAPC1","LAZSUL",NA,NA
"SNAPC1","NSMCE2",NA,NA
"SNAPC1","PIAS1",NA,NA
"SNAPC1","PIAS2",NA,NA
"SNAPC1","PIAS3",NA,NA
"SNAPC1","PIAS4","8.7","9.15"
"SNAPC1","ZMIZ2",NA,NA
"SNAPC1","ZNF451",NA,NA
"SNIP1","LAZSUL",NA,NA
"SNIP1","NSMCE2",NA,NA
"SNIP1","PIAS1",NA,NA
"SNIP1","PIAS2",NA,NA
"SNIP1","PIAS3",NA,NA
"SNIP1","PIAS4","4.59","2.88"
"SNIP1","ZMIZ2",NA,NA
"SNIP1","ZNF451",NA,NA
"SNW1","LAZSUL",NA,NA
"SNW1","NSMCE2",NA,NA
"SNW1","PIAS1",NA,NA
"SNW1","PIAS2",NA,NA
"SNW1","PIAS3",NA,NA
"SNW1","PIAS4","4.66","9.65"
"SNW1","ZMIZ2",NA,NA
"SNW1","ZNF451",NA,NA
"SON","LAZSUL",NA,NA
"SON","NSMCE2",NA,NA
"SON","PIAS1","4.34","4.08"
"SON","PIAS2",NA,NA
"SON","PIAS3",NA,NA
"SON","PIAS4",NA,NA
"SON","ZMIZ2",NA,NA
"SON","ZNF451",NA,NA
"SP100","LAZSUL",NA,NA
"SP100","NSMCE2","7.62","7.36"
"SP100","PIAS1",NA,NA
"SP100","PIAS2",NA,NA
"SP100","PIAS3",NA,NA
"SP100","PIAS4",NA,NA
"SP100","ZMIZ2",NA,NA
"SP100","ZNF451",NA,NA
"SP3","LAZSUL",NA,NA
"SP3","NSMCE2",NA,NA
"SP3","PIAS1",NA,NA
"SP3","PIAS2",NA,NA
"SP3","PIAS3",NA,NA
"SP3","PIAS4","4.62","3.19"
"SP3","ZMIZ2",NA,NA
"SP3","ZNF451",NA,NA
"SRBD1","LAZSUL",NA,NA
"SRBD1","NSMCE2",NA,NA
"SRBD1","PIAS1",NA,NA
"SRBD1","PIAS2",NA,NA
"SRBD1","PIAS3",NA,NA
"SRBD1","PIAS4","7.18","9.51"
"SRBD1","ZMIZ2",NA,NA
"SRBD1","ZNF451",NA,NA
"SREBF1","LAZSUL",NA,NA
"SREBF1","NSMCE2",NA,NA
"SREBF1","PIAS1",NA,NA
"SREBF1","PIAS2",NA,NA
"SREBF1","PIAS3",NA,NA
"SREBF1","PIAS4",NA,NA
"SREBF1","ZMIZ2","0.07","0.12"
"SREBF1","ZNF451",NA,NA
"SREBF2","LAZSUL",NA,NA
"SREBF2","NSMCE2",NA,NA
"SREBF2","PIAS1",NA,NA
"SREBF2","PIAS2",NA,NA
"SREBF2","PIAS3",NA,NA
"SREBF2","PIAS4",NA,NA
"SREBF2","ZMIZ2","0.3","0.91"
"SREBF2","ZNF451",NA,NA
"SRGAP2B;SRGAP2","LAZSUL",NA,NA
"SRGAP2B;SRGAP2","NSMCE2",NA,NA
"SRGAP2B;SRGAP2","PIAS1",NA,NA
"SRGAP2B;SRGAP2","PIAS2",NA,NA
"SRGAP2B;SRGAP2","PIAS3",NA,NA
"SRGAP2B;SRGAP2","PIAS4","4.66","5.28"
"SRGAP2B;SRGAP2","ZMIZ2",NA,NA
"SRGAP2B;SRGAP2","ZNF451",NA,NA
"SRRM2","LAZSUL",NA,NA
"SRRM2","NSMCE2",NA,NA
"SRRM2","PIAS1",NA,NA
"SRRM2","PIAS2",NA,NA
"SRRM2","PIAS3",NA,NA
"SRRM2","PIAS4",NA,NA
"SRRM2","ZMIZ2","2.68","1.71"
"SRRM2","ZNF451",NA,NA
"SRSF3","LAZSUL",NA,NA
"SRSF3","NSMCE2",NA,NA
"SRSF3","PIAS1","4.44","5.81"
"SRSF3","PIAS2",NA,NA
"SRSF3","PIAS3",NA,NA
"SRSF3","PIAS4",NA,NA
"SRSF3","ZMIZ2","1.13","0.59"
"SRSF3","ZNF451",NA,NA
"SSR4","LAZSUL",NA,NA
"SSR4","NSMCE2",NA,NA
"SSR4","PIAS1",NA,NA
"SSR4","PIAS2",NA,NA
"SSR4","PIAS3",NA,NA
"SSR4","PIAS4",NA,NA
"SSR4","ZMIZ2","0.09","0.15"
"SSR4","ZNF451",NA,NA
"STAT2","LAZSUL",NA,NA
"STAT2","NSMCE2",NA,NA
"STAT2","PIAS1",NA,NA
"STAT2","PIAS2",NA,NA
"STAT2","PIAS3",NA,NA
"STAT2","PIAS4",NA,NA
"STAT2","ZMIZ2","2.35","2.99"
"STAT2","ZNF451",NA,NA
"STIP1","LAZSUL",NA,NA
"STIP1","NSMCE2",NA,NA
"STIP1","PIAS1","3.78","3.09"
"STIP1","PIAS2",NA,NA
"STIP1","PIAS3",NA,NA
"STIP1","PIAS4","3.43","2.54"
"STIP1","ZMIZ2",NA,NA
"STIP1","ZNF451",NA,NA
"SUPT7L","LAZSUL",NA,NA
"SUPT7L","NSMCE2","4.69","3.21"
"SUPT7L","PIAS1",NA,NA
"SUPT7L","PIAS2",NA,NA
"SUPT7L","PIAS3",NA,NA
"SUPT7L","PIAS4","5.89","5.43"
"SUPT7L","ZMIZ2",NA,NA
"SUPT7L","ZNF451",NA,NA
"TAF1;TAF1L","LAZSUL",NA,NA
"TAF1;TAF1L","NSMCE2","3.47","7.87"
"TAF1;TAF1L","PIAS1",NA,NA
"TAF1;TAF1L","PIAS2",NA,NA
"TAF1;TAF1L","PIAS3",NA,NA
"TAF1;TAF1L","PIAS4",NA,NA
"TAF1;TAF1L","ZMIZ2",NA,NA
"TAF1;TAF1L","ZNF451",NA,NA
"TBL3","LAZSUL",NA,NA
"TBL3","NSMCE2",NA,NA
"TBL3","PIAS1",NA,NA
"TBL3","PIAS2",NA,NA
"TBL3","PIAS3",NA,NA
"TBL3","PIAS4",NA,NA
"TBL3","ZMIZ2","0.36","0.73"
"TBL3","ZNF451",NA,NA
"TCF7L2","LAZSUL",NA,NA
"TCF7L2","NSMCE2",NA,NA
"TCF7L2","PIAS1",NA,NA
"TCF7L2","PIAS2",NA,NA
"TCF7L2","PIAS3",NA,NA
"TCF7L2","PIAS4",NA,NA
"TCF7L2","ZMIZ2","1.04","0.45"
"TCF7L2","ZNF451",NA,NA
"TCOF1","LAZSUL",NA,NA
"TCOF1","NSMCE2",NA,NA
"TCOF1","PIAS1","4.1","5.4"
"TCOF1","PIAS2",NA,NA
"TCOF1","PIAS3",NA,NA
"TCOF1","PIAS4",NA,NA
"TCOF1","ZMIZ2",NA,NA
"TCOF1","ZNF451",NA,NA
"TCP1","LAZSUL",NA,NA
"TCP1","NSMCE2",NA,NA
"TCP1","PIAS1","4.99","4.16"
"TCP1","PIAS2",NA,NA
"TCP1","PIAS3",NA,NA
"TCP1","PIAS4",NA,NA
"TCP1","ZMIZ2",NA,NA
"TCP1","ZNF451",NA,NA
"TEAD1","LAZSUL",NA,NA
"TEAD1","NSMCE2",NA,NA
"TEAD1","PIAS1",NA,NA
"TEAD1","PIAS2",NA,NA
"TEAD1","PIAS3",NA,NA
"TEAD1","PIAS4",NA,NA
"TEAD1","ZMIZ2","0.78","0.44"
"TEAD1","ZNF451",NA,NA
"TEAD3;TEAD2","LAZSUL",NA,NA
"TEAD3;TEAD2","NSMCE2",NA,NA
"TEAD3;TEAD2","PIAS1",NA,NA
"TEAD3;TEAD2","PIAS2",NA,NA
"TEAD3;TEAD2","PIAS3",NA,NA
"TEAD3;TEAD2","PIAS4",NA,NA
"TEAD3;TEAD2","ZMIZ2","0.19","0.5"
"TEAD3;TEAD2","ZNF451",NA,NA
"TENM2","LAZSUL",NA,NA
"TENM2","NSMCE2",NA,NA
"TENM2","PIAS1",NA,NA
"TENM2","PIAS2",NA,NA
"TENM2","PIAS3",NA,NA
"TENM2","PIAS4",NA,NA
"TENM2","ZMIZ2","1.5","0.98"
"TENM2","ZNF451",NA,NA
"TFE3","LAZSUL",NA,NA
"TFE3","NSMCE2",NA,NA
"TFE3","PIAS1",NA,NA
"TFE3","PIAS2",NA,NA
"TFE3","PIAS3",NA,NA
"TFE3","PIAS4","4.44","13.85"
"TFE3","ZMIZ2",NA,NA
"TFE3","ZNF451",NA,NA
"THAP11","LAZSUL",NA,NA
"THAP11","NSMCE2","3.73","2.48"
"THAP11","PIAS1",NA,NA
"THAP11","PIAS2",NA,NA
"THAP11","PIAS3",NA,NA
"THAP11","PIAS4","5.68","6.47"
"THAP11","ZMIZ2",NA,NA
"THAP11","ZNF451",NA,NA
"THRAP3","LAZSUL",NA,NA
"THRAP3","NSMCE2",NA,NA
"THRAP3","PIAS1",NA,NA
"THRAP3","PIAS2",NA,NA
"THRAP3","PIAS3",NA,NA
"THRAP3","PIAS4",NA,NA
"THRAP3","ZMIZ2","0.84","0.34"
"THRAP3","ZNF451",NA,NA
"TMPO","LAZSUL",NA,NA
"TMPO","NSMCE2",NA,NA
"TMPO","PIAS1",NA,NA
"TMPO","PIAS2",NA,NA
"TMPO","PIAS3",NA,NA
"TMPO","PIAS4","2.55","7.05"
"TMPO","ZMIZ2",NA,NA
"TMPO","ZNF451",NA,NA
"TNRC18","LAZSUL",NA,NA
"TNRC18","NSMCE2",NA,NA
"TNRC18","PIAS1",NA,NA
"TNRC18","PIAS2",NA,NA
"TNRC18","PIAS3",NA,NA
"TNRC18","PIAS4",NA,NA
"TNRC18","ZMIZ2","1.44","0.92"
"TNRC18","ZNF451",NA,NA
"TOP1","LAZSUL",NA,NA
"TOP1","NSMCE2",NA,NA
"TOP1","PIAS1",NA,NA
"TOP1","PIAS2",NA,NA
"TOP1","PIAS3",NA,NA
"TOP1","PIAS4",NA,NA
"TOP1","ZMIZ2","0.08","0.08"
"TOP1","ZNF451",NA,NA
"TOP2A","LAZSUL",NA,NA
"TOP2A","NSMCE2",NA,NA
"TOP2A","PIAS1",NA,NA
"TOP2A","PIAS2",NA,NA
"TOP2A","PIAS3",NA,NA
"TOP2A","PIAS4",NA,NA
"TOP2A","ZMIZ2",NA,NA
"TOP2A","ZNF451","2.34","4.88"
"TOP2B","LAZSUL",NA,NA
"TOP2B","NSMCE2",NA,NA
"TOP2B","PIAS1",NA,NA
"TOP2B","PIAS2",NA,NA
"TOP2B","PIAS3",NA,NA
"TOP2B","PIAS4",NA,NA
"TOP2B","ZMIZ2",NA,NA
"TOP2B","ZNF451","4.51","3.39"
"TOPORS","LAZSUL",NA,NA
"TOPORS","NSMCE2","5.23","2.52"
"TOPORS","PIAS1",NA,NA
"TOPORS","PIAS2",NA,NA
"TOPORS","PIAS3",NA,NA
"TOPORS","PIAS4","5.18","2.47"
"TOPORS","ZMIZ2",NA,NA
"TOPORS","ZNF451",NA,NA
"TP73","LAZSUL",NA,NA
"TP73","NSMCE2",NA,NA
"TP73","PIAS1",NA,NA
"TP73","PIAS2",NA,NA
"TP73","PIAS3",NA,NA
"TP73","PIAS4","5.72","9.52"
"TP73","ZMIZ2",NA,NA
"TP73","ZNF451",NA,NA
"TPX2","LAZSUL",NA,NA
"TPX2","NSMCE2",NA,NA
"TPX2","PIAS1",NA,NA
"TPX2","PIAS2",NA,NA
"TPX2","PIAS3",NA,NA
"TPX2","PIAS4","5.33","14.59"
"TPX2","ZMIZ2",NA,NA
"TPX2","ZNF451",NA,NA
"TRA2A","LAZSUL",NA,NA
"TRA2A","NSMCE2",NA,NA
"TRA2A","PIAS1",NA,NA
"TRA2A","PIAS2",NA,NA
"TRA2A","PIAS3",NA,NA
"TRA2A","PIAS4",NA,NA
"TRA2A","ZMIZ2","0.7","0.32"
"TRA2A","ZNF451",NA,NA
"TRAIP","LAZSUL",NA,NA
"TRAIP","NSMCE2",NA,NA
"TRAIP","PIAS1",NA,NA
"TRAIP","PIAS2",NA,NA
"TRAIP","PIAS3",NA,NA
"TRAIP","PIAS4","6.18","18.2"
"TRAIP","ZMIZ2",NA,NA
"TRAIP","ZNF451",NA,NA
"TRIM24","LAZSUL",NA,NA
"TRIM24","NSMCE2",NA,NA
"TRIM24","PIAS1",NA,NA
"TRIM24","PIAS2",NA,NA
"TRIM24","PIAS3",NA,NA
"TRIM24","PIAS4","3.7","5.77"
"TRIM24","ZMIZ2",NA,NA
"TRIM24","ZNF451",NA,NA
"TRIM28","LAZSUL",NA,NA
"TRIM28","NSMCE2",NA,NA
"TRIM28","PIAS1",NA,NA
"TRIM28","PIAS2",NA,NA
"TRIM28","PIAS3",NA,NA
"TRIM28","PIAS4","6.93","3.38"
"TRIM28","ZMIZ2",NA,NA
"TRIM28","ZNF451",NA,NA
"TRIM33","LAZSUL",NA,NA
"TRIM33","NSMCE2","4.2","2.51"
"TRIM33","PIAS1",NA,NA
"TRIM33","PIAS2",NA,NA
"TRIM33","PIAS3",NA,NA
"TRIM33","PIAS4",NA,NA
"TRIM33","ZMIZ2","3.02","1.64"
"TRIM33","ZNF451",NA,NA
"TRIM41","LAZSUL",NA,NA
"TRIM41","NSMCE2",NA,NA
"TRIM41","PIAS1",NA,NA
"TRIM41","PIAS2",NA,NA
"TRIM41","PIAS3",NA,NA
"TRIM41","PIAS4",NA,NA
"TRIM41","ZMIZ2","1.77","0.57"
"TRIM41","ZNF451",NA,NA
"TSPYL2","LAZSUL",NA,NA
"TSPYL2","NSMCE2","7.81","10.64"
"TSPYL2","PIAS1",NA,NA
"TSPYL2","PIAS2",NA,NA
"TSPYL2","PIAS3",NA,NA
"TSPYL2","PIAS4",NA,NA
"TSPYL2","ZMIZ2",NA,NA
"TSPYL2","ZNF451",NA,NA
"TSR1","LAZSUL",NA,NA
"TSR1","NSMCE2",NA,NA
"TSR1","PIAS1",NA,NA
"TSR1","PIAS2",NA,NA
"TSR1","PIAS3",NA,NA
"TSR1","PIAS4","4.54","7.67"
"TSR1","ZMIZ2",NA,NA
"TSR1","ZNF451",NA,NA
"TUBA1B;TUBA1C","LAZSUL",NA,NA
"TUBA1B;TUBA1C","NSMCE2",NA,NA
"TUBA1B;TUBA1C","PIAS1",NA,NA
"TUBA1B;TUBA1C","PIAS2",NA,NA
"TUBA1B;TUBA1C","PIAS3",NA,NA
"TUBA1B;TUBA1C","PIAS4",NA,NA
"TUBA1B;TUBA1C","ZMIZ2","1.05","1.76"
"TUBA1B;TUBA1C","ZNF451",NA,NA
"TUBB","LAZSUL",NA,NA
"TUBB","NSMCE2",NA,NA
"TUBB","PIAS1","2.85","3.26"
"TUBB","PIAS2",NA,NA
"TUBB","PIAS3",NA,NA
"TUBB","PIAS4",NA,NA
"TUBB","ZMIZ2",NA,NA
"TUBB","ZNF451",NA,NA
"TYMS","LAZSUL",NA,NA
"TYMS","NSMCE2",NA,NA
"TYMS","PIAS1",NA,NA
"TYMS","PIAS2",NA,NA
"TYMS","PIAS3",NA,NA
"TYMS","PIAS4","6.45","6.33"
"TYMS","ZMIZ2",NA,NA
"TYMS","ZNF451",NA,NA
"U2SURP","LAZSUL",NA,NA
"U2SURP","NSMCE2",NA,NA
"U2SURP","PIAS1",NA,NA
"U2SURP","PIAS2",NA,NA
"U2SURP","PIAS3",NA,NA
"U2SURP","PIAS4",NA,NA
"U2SURP","ZMIZ2","0.66","0.64"
"U2SURP","ZNF451",NA,NA
"UBA1","LAZSUL",NA,NA
"UBA1","NSMCE2",NA,NA
"UBA1","PIAS1",NA,NA
"UBA1","PIAS2",NA,NA
"UBA1","PIAS3",NA,NA
"UBA1","PIAS4",NA,NA
"UBA1","ZMIZ2","2.45","1.48"
"UBA1","ZNF451",NA,NA
"UBA2","LAZSUL",NA,NA
"UBA2","NSMCE2","4.95","2.97"
"UBA2","PIAS1",NA,NA
"UBA2","PIAS2",NA,NA
"UBA2","PIAS3",NA,NA
"UBA2","PIAS4","5.72","4.04"
"UBA2","ZMIZ2",NA,NA
"UBA2","ZNF451",NA,NA
"UBC;UBB;RPS27A;UBA52","LAZSUL",NA,NA
"UBC;UBB;RPS27A;UBA52","NSMCE2",NA,NA
"UBC;UBB;RPS27A;UBA52","PIAS1",NA,NA
"UBC;UBB;RPS27A;UBA52","PIAS2",NA,NA
"UBC;UBB;RPS27A;UBA52","PIAS3",NA,NA
"UBC;UBB;RPS27A;UBA52","PIAS4","2.13","6.57"
"UBC;UBB;RPS27A;UBA52","ZMIZ2",NA,NA
"UBC;UBB;RPS27A;UBA52","ZNF451",NA,NA
"UBTF","LAZSUL",NA,NA
"UBTF","NSMCE2",NA,NA
"UBTF","PIAS1","5.14","11.19"
"UBTF","PIAS2",NA,NA
"UBTF","PIAS3",NA,NA
"UBTF","PIAS4",NA,NA
"UBTF","ZMIZ2",NA,NA
"UBTF","ZNF451",NA,NA
"UIMC1","LAZSUL",NA,NA
"UIMC1","NSMCE2","5.89","3.61"
"UIMC1","PIAS1",NA,NA
"UIMC1","PIAS2",NA,NA
"UIMC1","PIAS3",NA,NA
"UIMC1","PIAS4","4.8","2.38"
"UIMC1","ZMIZ2",NA,NA
"UIMC1","ZNF451",NA,NA
"USP1","LAZSUL",NA,NA
"USP1","NSMCE2",NA,NA
"USP1","PIAS1",NA,NA
"USP1","PIAS2",NA,NA
"USP1","PIAS3",NA,NA
"USP1","PIAS4","4.54","13.24"
"USP1","ZMIZ2",NA,NA
"USP1","ZNF451",NA,NA
"USP13","LAZSUL",NA,NA
"USP13","NSMCE2",NA,NA
"USP13","PIAS1",NA,NA
"USP13","PIAS2",NA,NA
"USP13","PIAS3",NA,NA
"USP13","PIAS4","5.6","3.88"
"USP13","ZMIZ2",NA,NA
"USP13","ZNF451",NA,NA
"USP22","LAZSUL",NA,NA
"USP22","NSMCE2",NA,NA
"USP22","PIAS1",NA,NA
"USP22","PIAS2",NA,NA
"USP22","PIAS3",NA,NA
"USP22","PIAS4",NA,NA
"USP22","ZMIZ2","0.56","0.36"
"USP22","ZNF451",NA,NA
"USP3","LAZSUL",NA,NA
"USP3","NSMCE2",NA,NA
"USP3","PIAS1",NA,NA
"USP3","PIAS2",NA,NA
"USP3","PIAS3",NA,NA
"USP3","PIAS4",NA,NA
"USP3","ZMIZ2","1.58","0.87"
"USP3","ZNF451",NA,NA
"USP39","LAZSUL",NA,NA
"USP39","NSMCE2",NA,NA
"USP39","PIAS1",NA,NA
"USP39","PIAS2",NA,NA
"USP39","PIAS3",NA,NA
"USP39","PIAS4","0.98","4.23"
"USP39","ZMIZ2",NA,NA
"USP39","ZNF451",NA,NA
"USP7","LAZSUL",NA,NA
"USP7","NSMCE2",NA,NA
"USP7","PIAS1",NA,NA
"USP7","PIAS2",NA,NA
"USP7","PIAS3",NA,NA
"USP7","PIAS4",NA,NA
"USP7","ZMIZ2","1.32","0.68"
"USP7","ZNF451",NA,NA
"UTP11L","LAZSUL",NA,NA
"UTP11L","NSMCE2","5.79","3.48"
"UTP11L","PIAS1",NA,NA
"UTP11L","PIAS2",NA,NA
"UTP11L","PIAS3",NA,NA
"UTP11L","PIAS4","5.97","3.73"
"UTP11L","ZMIZ2",NA,NA
"UTP11L","ZNF451",NA,NA
"UTP18","LAZSUL",NA,NA
"UTP18","NSMCE2",NA,NA
"UTP18","PIAS1",NA,NA
"UTP18","PIAS2",NA,NA
"UTP18","PIAS3",NA,NA
"UTP18","PIAS4","6.29","5.13"
"UTP18","ZMIZ2",NA,NA
"UTP18","ZNF451",NA,NA
"VCP","LAZSUL",NA,NA
"VCP","NSMCE2",NA,NA
"VCP","PIAS1","4.31","2.65"
"VCP","PIAS2",NA,NA
"VCP","PIAS3",NA,NA
"VCP","PIAS4",NA,NA
"VCP","ZMIZ2",NA,NA
"VCP","ZNF451",NA,NA
"WDR3","LAZSUL",NA,NA
"WDR3","NSMCE2",NA,NA
"WDR3","PIAS1",NA,NA
"WDR3","PIAS2",NA,NA
"WDR3","PIAS3",NA,NA
"WDR3","PIAS4",NA,NA
"WDR3","ZMIZ2","0.05","0.04"
"WDR3","ZNF451",NA,NA
"WDR43","LAZSUL",NA,NA
"WDR43","NSMCE2",NA,NA
"WDR43","PIAS1",NA,NA
"WDR43","PIAS2",NA,NA
"WDR43","PIAS3",NA,NA
"WDR43","PIAS4",NA,NA
"WDR43","ZMIZ2","2.1","1.11"
"WDR43","ZNF451",NA,NA
"WDR6","LAZSUL",NA,NA
"WDR6","NSMCE2",NA,NA
"WDR6","PIAS1",NA,NA
"WDR6","PIAS2",NA,NA
"WDR6","PIAS3",NA,NA
"WDR6","PIAS4",NA,NA
"WDR6","ZMIZ2","1.84","1.03"
"WDR6","ZNF451",NA,NA
"WHSC1L1","LAZSUL",NA,NA
"WHSC1L1","NSMCE2",NA,NA
"WHSC1L1","PIAS1",NA,NA
"WHSC1L1","PIAS2",NA,NA
"WHSC1L1","PIAS3",NA,NA
"WHSC1L1","PIAS4","6.68","21.65"
"WHSC1L1","ZMIZ2",NA,NA
"WHSC1L1","ZNF451",NA,NA
"WIZ","LAZSUL",NA,NA
"WIZ","NSMCE2",NA,NA
"WIZ","PIAS1",NA,NA
"WIZ","PIAS2",NA,NA
"WIZ","PIAS3",NA,NA
"WIZ","PIAS4","6.98","16.24"
"WIZ","ZMIZ2",NA,NA
"WIZ","ZNF451",NA,NA
"WRN","LAZSUL",NA,NA
