"GENE_NAME","Sumo","Diff","minLogP","SATT index"
"MYADM","ZMIZ2",NA,NA,NA
"MYBL2","NSMCE2",5.32,4.77,-0.220152575
"MYBL2","PIAS1",NA,NA,NA
"MYBL2","PIAS2",3.42,3.16,0.955491011
"MYBL2","PIAS3",NA,NA,NA
"MYBL2","PIAS4",8.02,7.56,0.342125716
"MYBL2","LAZSUL",NA,NA,NA
"MYBL2","ZNF451",NA,NA,NA
"MYBL2","ZMIZ2",NA,NA,NA
"MYC","NSMCE2",5.34,3.62,-0.23126685
"MYC","PIAS1",NA,NA,NA
"MYC","PIAS2",NA,NA,NA
"MYC","PIAS3",NA,NA,NA
"MYC","PIAS4",5.78,5.91,0.300634324
"MYC","LAZSUL",NA,NA,NA
"MYC","ZNF451",NA,NA,NA
"MYC","ZMIZ2",NA,NA,NA
"MYH10","NSMCE2",NA,NA,NA
"MYH10","PIAS1",NA,NA,NA
"MYH10","PIAS2",NA,NA,NA
"MYH10","PIAS3",NA,NA,NA
"MYH10","PIAS4",2.56,1.73,0.327335184
"MYH10","LAZSUL",NA,NA,NA
"MYH10","ZNF451",NA,NA,NA
"MYH10","ZMIZ2",NA,NA,NA
"MYL12A","NSMCE2",4.76,4.83,-0.06717515
"MYL12A","PIAS1",NA,NA,NA
"MYL12A","PIAS2",NA,NA,NA
"MYL12A","PIAS3",NA,NA,NA
"MYL12A","PIAS4",5.15,5.16,0.918089319
"MYL12A","LAZSUL",NA,NA,NA
"MYL12A","ZNF451",NA,NA,NA
"MYL12A","ZMIZ2",NA,NA,NA
"MYO1B","NSMCE2",NA,NA,NA
"MYO1B","PIAS1",NA,NA,NA
"MYO1B","PIAS2",NA,NA,NA
"MYO1B","PIAS3",NA,NA,NA
"MYO1B","PIAS4",NA,NA,NA
"MYO1B","LAZSUL",1.24,2.97,0.463417178
"MYO1B","ZNF451",NA,NA,NA
"MYO1B","ZMIZ2",NA,NA,NA
"MYO1C","NSMCE2",NA,NA,NA
"MYO1C","PIAS1",NA,NA,NA
"MYO1C","PIAS2",0.24,1.68,-1.449514734
"MYO1C","PIAS3",NA,NA,NA
"MYO1C","PIAS4",NA,NA,NA
"MYO1C","LAZSUL",NA,NA,NA
"MYO1C","ZNF451",NA,NA,NA
"MYO1C","ZMIZ2",NA,NA,NA
"NAA25","NSMCE2",NA,NA,NA
"NAA25","PIAS1",NA,NA,NA
"NAA25","PIAS2",NA,NA,NA
"NAA25","PIAS3",NA,NA,NA
"NAA25","PIAS4",NA,NA,NA
"NAA25","LAZSUL",1.05,1.31,-0.092270513
"NAA25","ZNF451",NA,NA,NA
"NAA25","ZMIZ2",NA,NA,NA
"NAB1","NSMCE2",5.27,5.94,-0.043890614
"NAB1","PIAS1",NA,NA,NA
"NAB1","PIAS2",NA,NA,NA
"NAB1","PIAS3",NA,NA,NA
"NAB1","PIAS4",5.97,4.94,0.351438511
"NAB1","LAZSUL",3.88,1.96,-0.418479029
"NAB1","ZNF451",NA,NA,NA
"NAB1","ZMIZ2",NA,NA,NA
"NAB2","NSMCE2",6.67,5.57,-0.082848421
"NAB2","PIAS1",NA,NA,NA
"NAB2","PIAS2",NA,NA,NA
"NAB2","PIAS3",NA,NA,NA
"NAB2","PIAS4",6,5.16,0.285285832
"NAB2","LAZSUL",NA,NA,NA
"NAB2","ZNF451",NA,NA,NA
"NAB2","ZMIZ2",NA,NA,NA
"NACC1","NSMCE2",4.95,4.26,-0.041740739
"NACC1","PIAS1",NA,NA,NA
"NACC1","PIAS2",NA,NA,NA
"NACC1","PIAS3",NA,NA,NA
"NACC1","PIAS4",4.79,4.3,0.895027683
"NACC1","LAZSUL",NA,NA,NA
"NACC1","ZNF451",NA,NA,NA
"NACC1","ZMIZ2",NA,NA,NA
"NAP1L3","NSMCE2",5.03,5.2,0.012659867
"NAP1L3","PIAS1",NA,NA,NA
"NAP1L3","PIAS2",NA,NA,NA
"NAP1L3","PIAS3",NA,NA,NA
"NAP1L3","PIAS4",4.43,5.37,0.233024449
"NAP1L3","LAZSUL",NA,NA,NA
"NAP1L3","ZNF451",NA,NA,NA
"NAP1L3","ZMIZ2",NA,NA,NA
"NAT10","NSMCE2",NA,NA,NA
"NAT10","PIAS1",NA,NA,NA
"NAT10","PIAS2",0.89,1.75,0.449847344
"NAT10","PIAS3",NA,NA,NA
"NAT10","PIAS4",NA,NA,NA
"NAT10","LAZSUL",NA,NA,NA
"NAT10","ZNF451",NA,NA,NA
"NAT10","ZMIZ2",NA,NA,NA
"NAT14","NSMCE2",NA,NA,NA
"NAT14","PIAS1",1.45,2.34,0.908673679
"NAT14","PIAS2",NA,NA,NA
"NAT14","PIAS3",NA,NA,NA
"NAT14","PIAS4",NA,NA,NA
"NAT14","LAZSUL",NA,NA,NA
"NAT14","ZNF451",NA,NA,NA
"NAT14","ZMIZ2",NA,NA,NA
"NCAM1","NSMCE2",NA,NA,NA
"NCAM1","PIAS1",NA,NA,NA
"NCAM1","PIAS2",NA,NA,NA
"NCAM1","PIAS3",NA,NA,NA
"NCAM1","PIAS4",NA,NA,NA
"NCAM1","LAZSUL",0.98,1.86,1.093343043
"NCAM1","ZNF451",NA,NA,NA
"NCAM1","ZMIZ2",NA,NA,NA
"NCBP1","NSMCE2",NA,NA,NA
"NCBP1","PIAS1",NA,NA,NA
"NCBP1","PIAS2",0.26,2.17,-0.246093306
"NCBP1","PIAS3",NA,NA,NA
"NCBP1","PIAS4",NA,NA,NA
"NCBP1","LAZSUL",NA,NA,NA
"NCBP1","ZNF451",NA,NA,NA
"NCBP1","ZMIZ2",NA,NA,NA
"NCLN","NSMCE2",NA,NA,NA
"NCLN","PIAS1",0.71,1.5,0.317894979
"NCLN","PIAS2",NA,NA,NA
"NCLN","PIAS3",NA,NA,NA
"NCLN","PIAS4",NA,NA,NA
"NCLN","LAZSUL",NA,NA,NA
"NCLN","ZNF451",NA,NA,NA
"NCLN","ZMIZ2",NA,NA,NA
"NCOR2","NSMCE2",NA,NA,NA
"NCOR2","PIAS1",NA,NA,NA
"NCOR2","PIAS2",NA,NA,NA
"NCOR2","PIAS3",NA,NA,NA
"NCOR2","PIAS4",0.59,1.65,-0.58408478
"NCOR2","LAZSUL",NA,NA,NA
"NCOR2","ZNF451",0.34,1.36,1.85121257
"NCOR2","ZMIZ2",NA,NA,NA
"NDC80","NSMCE2",NA,NA,NA
"NDC80","PIAS1",NA,NA,NA
"NDC80","PIAS2",0.9,1.79,0.32695074
"NDC80","PIAS3",NA,NA,NA
"NDC80","PIAS4",NA,NA,NA
"NDC80","LAZSUL",NA,NA,NA
"NDC80","ZNF451",NA,NA,NA
"NDC80","ZMIZ2",NA,NA,NA
"NDUFA4","NSMCE2",NA,NA,NA
"NDUFA4","PIAS1",NA,NA,NA
"NDUFA4","PIAS2",NA,NA,NA
"NDUFA4","PIAS3",NA,NA,NA
"NDUFA4","PIAS4",NA,NA,NA
"NDUFA4","LAZSUL",2.91,4.1,0.325228473
"NDUFA4","ZNF451",NA,NA,NA
"NDUFA4","ZMIZ2",NA,NA,NA
"NDUFA9","NSMCE2",NA,NA,NA
"NDUFA9","PIAS1",NA,NA,NA
"NDUFA9","PIAS2",NA,NA,NA
"NDUFA9","PIAS3",0.44,1.46,-0.07920163
"NDUFA9","PIAS4",NA,NA,NA
"NDUFA9","LAZSUL",NA,NA,NA
"NDUFA9","ZNF451",NA,NA,NA
"NDUFA9","ZMIZ2",NA,NA,NA
"NDUFB5","NSMCE2",NA,NA,NA
"NDUFB5","PIAS1",NA,NA,NA
"NDUFB5","PIAS2",0.49,1.44,-0.004411537
"NDUFB5","PIAS3",NA,NA,NA
"NDUFB5","PIAS4",NA,NA,NA
"NDUFB5","LAZSUL",NA,NA,NA
"NDUFB5","ZNF451",NA,NA,NA
"NDUFB5","ZMIZ2",NA,NA,NA
"NDUFB8","NSMCE2",NA,NA,NA
"NDUFB8","PIAS1",NA,NA,NA
"NDUFB8","PIAS2",NA,NA,NA
"NDUFB8","PIAS3",NA,NA,NA
"NDUFB8","PIAS4",NA,NA,NA
"NDUFB8","LAZSUL",0.48,2.41,1.055859351
"NDUFB8","ZNF451",NA,NA,NA
"NDUFB8","ZMIZ2",NA,NA,NA
"NDUFS3","NSMCE2",NA,NA,NA
"NDUFS3","PIAS1",NA,NA,NA
"NDUFS3","PIAS2",2.01,1.86,0.056327272
"NDUFS3","PIAS3",NA,NA,NA
"NDUFS3","PIAS4",NA,NA,NA
"NDUFS3","LAZSUL",NA,NA,NA
"NDUFS3","ZNF451",NA,NA,NA
"NDUFS3","ZMIZ2",NA,NA,NA
"NEDD8","NSMCE2",1.8,3.21,0.254278215
"NEDD8","PIAS1",3.58,1.39,0.030486271
"NEDD8","PIAS2",NA,NA,NA
"NEDD8","PIAS3",NA,NA,NA
"NEDD8","PIAS4",1.41,1.88,0.464422215
"NEDD8","LAZSUL",NA,NA,NA
"NEDD8","ZNF451",NA,NA,NA
"NEDD8","ZMIZ2",NA,NA,NA
"NEIL3","NSMCE2",NA,NA,NA
"NEIL3","PIAS1",NA,NA,NA
"NEIL3","PIAS2",NA,NA,NA
"NEIL3","PIAS3",NA,NA,NA
"NEIL3","PIAS4",3.41,4.08,1.073601053
"NEIL3","LAZSUL",NA,NA,NA
"NEIL3","ZNF451",NA,NA,NA
"NEIL3","ZMIZ2",NA,NA,NA
"NELFB","NSMCE2",NA,NA,NA
"NELFB","PIAS1",NA,NA,NA
"NELFB","PIAS2",0.41,1.42,0.908161846
"NELFB","PIAS3",NA,NA,NA
"NELFB","PIAS4",NA,NA,NA
"NELFB","LAZSUL",NA,NA,NA
"NELFB","ZNF451",NA,NA,NA
"NELFB","ZMIZ2",NA,NA,NA
"NELFCD","NSMCE2",NA,NA,NA
"NELFCD","PIAS1",3.31,3.2,0.541900744
"NELFCD","PIAS2",2.12,2.63,-0.114197913
"NELFCD","PIAS3",NA,NA,NA
"NELFCD","PIAS4",NA,NA,NA
"NELFCD","LAZSUL",NA,NA,NA
"NELFCD","ZNF451",NA,NA,NA
"NELFCD","ZMIZ2",NA,NA,NA
"NFATC2IP","NSMCE2",4.28,4.08,0.211150694
"NFATC2IP","PIAS1",NA,NA,NA
"NFATC2IP","PIAS2",NA,NA,NA
"NFATC2IP","PIAS3",NA,NA,NA
"NFATC2IP","PIAS4",NA,NA,NA
"NFATC2IP","LAZSUL",NA,NA,NA
"NFATC2IP","ZNF451",NA,NA,NA
"NFATC2IP","ZMIZ2",NA,NA,NA
"NFIC","NSMCE2",NA,NA,NA
"NFIC","PIAS1",NA,NA,NA
"NFIC","PIAS2",NA,NA,NA
"NFIC","PIAS3",NA,NA,NA
"NFIC","PIAS4",4.84,5.18,0.597946164
"NFIC","LAZSUL",NA,NA,NA
"NFIC","ZNF451",NA,NA,NA
"NFIC","ZMIZ2",NA,NA,NA
"NFIL3","NSMCE2",3.5,1.7,-0.532190781
"NFIL3","PIAS1",NA,NA,NA
"NFIL3","PIAS2",NA,NA,NA
"NFIL3","PIAS3",NA,NA,NA
"NFIL3","PIAS4",5.48,6.02,0.883327855
"NFIL3","LAZSUL",NA,NA,NA
"NFIL3","ZNF451",NA,NA,NA
"NFIL3","ZMIZ2",NA,NA,NA
"NFKB2","NSMCE2",NA,NA,NA
"NFKB2","PIAS1",NA,NA,NA
"NFKB2","PIAS2",NA,NA,NA
"NFKB2","PIAS3",NA,NA,NA
"NFKB2","PIAS4",4.83,3.73,0.712101019
"NFKB2","LAZSUL",NA,NA,NA
"NFKB2","ZNF451",NA,NA,NA
"NFKB2","ZMIZ2",NA,NA,NA
"NFRKB","NSMCE2",1.64,1.48,-1.331507433
"NFRKB","PIAS1",NA,NA,NA
"NFRKB","PIAS2",NA,NA,NA
"NFRKB","PIAS3",NA,NA,NA
"NFRKB","PIAS4",6.13,5.1,0.474431906
"NFRKB","LAZSUL",NA,NA,NA
"NFRKB","ZNF451",NA,NA,NA
"NFRKB","ZMIZ2",NA,NA,NA
"NIFK","NSMCE2",2.55,3.5,-0.321103066
"NIFK","PIAS1",NA,NA,NA
"NIFK","PIAS2",NA,NA,NA
"NIFK","PIAS3",NA,NA,NA
"NIFK","PIAS4",4.69,4.94,0.631134131
"NIFK","LAZSUL",NA,NA,NA
"NIFK","ZNF451",NA,NA,NA
"NIFK","ZMIZ2",NA,NA,NA
"NKD1","NSMCE2",NA,NA,NA
"NKD1","PIAS1",NA,NA,NA
"NKD1","PIAS2",NA,NA,NA
"NKD1","PIAS3",NA,NA,NA
"NKD1","PIAS4",1.15,1.72,0.977567008
"NKD1","LAZSUL",0.95,1.4,0.166629929
"NKD1","ZNF451",NA,NA,NA
"NKD1","ZMIZ2",NA,NA,NA
"NOC3L","NSMCE2",NA,NA,NA
"NOC3L","PIAS1",NA,NA,NA
"NOC3L","PIAS2",0.59,3.74,0.677558738
"NOC3L","PIAS3",NA,NA,NA
"NOC3L","PIAS4",NA,NA,NA
"NOC3L","LAZSUL",NA,NA,NA
"NOC3L","ZNF451",NA,NA,NA
"NOC3L","ZMIZ2",NA,NA,NA
"NOC4L","NSMCE2",NA,NA,NA
"NOC4L","PIAS1",1.3,1.3,0.172444033
"NOC4L","PIAS2",NA,NA,NA
"NOC4L","PIAS3",NA,NA,NA
"NOC4L","PIAS4",NA,NA,NA
"NOC4L","LAZSUL",NA,NA,NA
"NOC4L","ZNF451",NA,NA,NA
"NOC4L","ZMIZ2",NA,NA,NA
"NOL11","NSMCE2",NA,NA,NA
"NOL11","PIAS1",NA,NA,NA
"NOL11","PIAS2",NA,NA,NA
"NOL11","PIAS3",NA,NA,NA
"NOL11","PIAS4",NA,NA,NA
"NOL11","LAZSUL",0.3,1.68,1.507416064
"NOL11","ZNF451",NA,NA,NA
"NOL11","ZMIZ2",NA,NA,NA
"NOL6","NSMCE2",NA,NA,NA
"NOL6","PIAS1",1.16,1.39,0.063678633
"NOL6","PIAS2",NA,NA,NA
"NOL6","PIAS3",NA,NA,NA
"NOL6","PIAS4",NA,NA,NA
"NOL6","LAZSUL",NA,NA,NA
"NOL6","ZNF451",NA,NA,NA
"NOL6","ZMIZ2",NA,NA,NA
"NOM1","NSMCE2",NA,NA,NA
"NOM1","PIAS1",NA,NA,NA
"NOM1","PIAS2",0.24,1.9,1.741586398
"NOM1","PIAS3",NA,NA,NA
"NOM1","PIAS4",NA,NA,NA
"NOM1","LAZSUL",NA,NA,NA
"NOM1","ZNF451",NA,NA,NA
"NOM1","ZMIZ2",NA,NA,NA
"NOMO1","NSMCE2",NA,NA,NA
"NOMO1","PIAS1",NA,NA,NA
"NOMO1","PIAS2",NA,NA,NA
"NOMO1","PIAS3",NA,NA,NA
"NOMO1","PIAS4",3.22,5.73,0.578147538
"NOMO1","LAZSUL",NA,NA,NA
"NOMO1","ZNF451",NA,NA,NA
"NOMO1","ZMIZ2",NA,NA,NA
"NOMO2","NSMCE2",NA,NA,NA
"NOMO2","PIAS1",NA,NA,NA
"NOMO2","PIAS2",NA,NA,NA
"NOMO2","PIAS3",NA,NA,NA
"NOMO2","PIAS4",3.22,5.73,0.578147538
"NOMO2","LAZSUL",NA,NA,NA
"NOMO2","ZNF451",NA,NA,NA
"NOMO2","ZMIZ2",NA,NA,NA
"NOMO3","NSMCE2",NA,NA,NA
"NOMO3","PIAS1",NA,NA,NA
"NOMO3","PIAS2",NA,NA,NA
"NOMO3","PIAS3",NA,NA,NA
"NOMO3","PIAS4",3.22,5.73,0.578147538
"NOMO3","LAZSUL",NA,NA,NA
"NOMO3","ZNF451",NA,NA,NA
"NOMO3","ZMIZ2",NA,NA,NA
"NONO","NSMCE2",NA,NA,NA
"NONO","PIAS1",NA,NA,NA
"NONO","PIAS2",NA,NA,NA
"NONO","PIAS3",NA,NA,NA
"NONO","PIAS4",NA,NA,NA
"NONO","LAZSUL",NA,NA,NA
"NONO","ZNF451",0.51,1.68,1.13513418
"NONO","ZMIZ2",NA,NA,NA
"NOP14","NSMCE2",NA,NA,NA
"NOP14","PIAS1",NA,NA,NA
"NOP14","PIAS2",NA,NA,NA
"NOP14","PIAS3",NA,NA,NA
"NOP14","PIAS4",NA,NA,NA
"NOP14","LAZSUL",0.44,2.07,0.794161489
"NOP14","ZNF451",NA,NA,NA
"NOP14","ZMIZ2",NA,NA,NA
"NOP56","NSMCE2",0.21,1.32,-2.069513171
"NOP56","PIAS1",NA,NA,NA
"NOP56","PIAS2",NA,NA,NA
"NOP56","PIAS3",NA,NA,NA
"NOP56","PIAS4",0.48,1.74,0.999982125
"NOP56","LAZSUL",0.57,1.66,1.276167295
"NOP56","ZNF451",NA,NA,NA
"NOP56","ZMIZ2",NA,NA,NA
"NOP58","NSMCE2",7.43,4.83,-0.009860818
"NOP58","PIAS1",NA,NA,NA
"NOP58","PIAS2",2.99,4.15,-0.157108281
"NOP58","PIAS3",NA,NA,NA
"NOP58","PIAS4",6.57,7.1,0.339063273
"NOP58","LAZSUL",1.5,1.32,0.121152134
"NOP58","ZNF451",1.59,1.33,-0.006482142
"NOP58","ZMIZ2",NA,NA,NA
"NOTCH2","NSMCE2",NA,NA,NA
"NOTCH2","PIAS1",NA,NA,NA
"NOTCH2","PIAS2",NA,NA,NA
"NOTCH2","PIAS3",NA,NA,NA
"NOTCH2","PIAS4",NA,NA,NA
"NOTCH2","LAZSUL",0.34,1.42,1.306071958
"NOTCH2","ZNF451",NA,NA,NA
"NOTCH2","ZMIZ2",NA,NA,NA
"NPAT","NSMCE2",4.5,6.44,-0.037036402
"NPAT","PIAS1",NA,NA,NA
"NPAT","PIAS2",NA,NA,NA
"NPAT","PIAS3",NA,NA,NA
"NPAT","PIAS4",3.32,1.73,0.27635874
"NPAT","LAZSUL",NA,NA,NA
"NPAT","ZNF451",NA,NA,NA
"NPAT","ZMIZ2",NA,NA,NA
"NPEPPS","NSMCE2",NA,NA,NA
"NPEPPS","PIAS1",NA,NA,NA
"NPEPPS","PIAS2",1.54,1.92,0.265245937
"NPEPPS","PIAS3",NA,NA,NA
"NPEPPS","PIAS4",NA,NA,NA
"NPEPPS","LAZSUL",NA,NA,NA
"NPEPPS","ZNF451",NA,NA,NA
"NPEPPS","ZMIZ2",NA,NA,NA
"NPM1","NSMCE2",4.96,5.09,-0.435796783
"NPM1","PIAS1",NA,NA,NA
"NPM1","PIAS2",NA,NA,NA
"NPM1","PIAS3",NA,NA,NA
"NPM1","PIAS4",1.36,1.57,0.219032527
"NPM1","LAZSUL",NA,NA,NA
"NPM1","ZNF451",NA,NA,NA
"NPM1","ZMIZ2",NA,NA,NA
"NR2C2","NSMCE2",NA,NA,NA
"NR2C2","PIAS1",NA,NA,NA
"NR2C2","PIAS2",NA,NA,NA
"NR2C2","PIAS3",NA,NA,NA
"NR2C2","PIAS4",2.77,1.6,0.685732713
"NR2C2","LAZSUL",NA,NA,NA
"NR2C2","ZNF451",NA,NA,NA
"NR2C2","ZMIZ2",1.36,2.43,0.49545369
"NR3C1","NSMCE2",4.25,5.29,0.027400012
"NR3C1","PIAS1",NA,NA,NA
"NR3C1","PIAS2",NA,NA,NA
"NR3C1","PIAS3",NA,NA,NA
"NR3C1","PIAS4",4.08,2.35,0.370141247
"NR3C1","LAZSUL",NA,NA,NA
"NR3C1","ZNF451",NA,NA,NA
"NR3C1","ZMIZ2",NA,NA,NA
"NRIP1","NSMCE2",3.16,2.55,-0.301485846
"NRIP1","PIAS1",NA,NA,NA
"NRIP1","PIAS2",NA,NA,NA
"NRIP1","PIAS3",NA,NA,NA
"NRIP1","PIAS4",5.04,3.79,0.255130557
"NRIP1","LAZSUL",NA,NA,NA
"NRIP1","ZNF451",NA,NA,NA
"NRIP1","ZMIZ2",NA,NA,NA
"NSD1","NSMCE2",NA,NA,NA
"NSD1","PIAS1",NA,NA,NA
"NSD1","PIAS2",NA,NA,NA
"NSD1","PIAS3",NA,NA,NA
"NSD1","PIAS4",3.36,4.09,1.002950954
"NSD1","LAZSUL",NA,NA,NA
"NSD1","ZNF451",NA,NA,NA
"NSD1","ZMIZ2",NA,NA,NA
"NSDHL","NSMCE2",NA,NA,NA
"NSDHL","PIAS1",NA,NA,NA
"NSDHL","PIAS2",NA,NA,NA
"NSDHL","PIAS3",NA,NA,NA
"NSDHL","PIAS4",NA,NA,NA
"NSDHL","LAZSUL",0.46,2.27,0.30273446
"NSDHL","ZNF451",0.36,1.44,-0.263646766
"NSDHL","ZMIZ2",NA,NA,NA
"NSMCE2","NSMCE2",0.74,2.36,-0.221410334
"NSMCE2","PIAS1",NA,NA,NA
"NSMCE2","PIAS2",NA,NA,NA
"NSMCE2","PIAS3",NA,NA,NA
"NSMCE2","PIAS4",NA,NA,NA
"NSMCE2","LAZSUL",NA,NA,NA
"NSMCE2","ZNF451",NA,NA,NA
"NSMCE2","ZMIZ2",NA,NA,NA
"NSRP1","NSMCE2",NA,NA,NA
"NSRP1","PIAS1",NA,NA,NA
"NSRP1","PIAS2",0.76,2.37,0.932749963
"NSRP1","PIAS3",NA,NA,NA
"NSRP1","PIAS4",NA,NA,NA
"NSRP1","LAZSUL",0.93,1.36,1.195576826
"NSRP1","ZNF451",NA,NA,NA
"NSRP1","ZMIZ2",NA,NA,NA
"NTM","NSMCE2",NA,NA,NA
"NTM","PIAS1",2.99,1.55,0.871517349
"NTM","PIAS2",NA,NA,NA
"NTM","PIAS3",NA,NA,NA
"NTM","PIAS4",NA,NA,NA
"NTM","LAZSUL",NA,NA,NA
"NTM","ZNF451",2.52,1.85,0.732213315
"NTM","ZMIZ2",NA,NA,NA
"NUFIP2","NSMCE2",NA,NA,NA
"NUFIP2","PIAS1",NA,NA,NA
"NUFIP2","PIAS2",NA,NA,NA
"NUFIP2","PIAS3",NA,NA,NA
"NUFIP2","PIAS4",NA,NA,NA
"NUFIP2","LAZSUL",0.53,1.36,0.363868788
"NUFIP2","ZNF451",NA,NA,NA
"NUFIP2","ZMIZ2",NA,NA,NA
"NUMA1","NSMCE2",NA,NA,NA
"NUMA1","PIAS1",NA,NA,NA
"NUMA1","PIAS2",NA,NA,NA
"NUMA1","PIAS3",0.37,1.52,0.108843195
"NUMA1","PIAS4",NA,NA,NA
"NUMA1","LAZSUL",0.91,1.54,-1.56214397
"NUMA1","ZNF451",NA,NA,NA
"NUMA1","ZMIZ2",NA,NA,NA
"NUP133","NSMCE2",NA,NA,NA
"NUP133","PIAS1",NA,NA,NA
"NUP133","PIAS2",2.32,1.59,0.009206733
"NUP133","PIAS3",NA,NA,NA
"NUP133","PIAS4",NA,NA,NA
"NUP133","LAZSUL",NA,NA,NA
"NUP133","ZNF451",NA,NA,NA
"NUP133","ZMIZ2",NA,NA,NA
"NUP210","NSMCE2",NA,NA,NA
"NUP210","PIAS1",NA,NA,NA
"NUP210","PIAS2",NA,NA,NA
"NUP210","PIAS3",NA,NA,NA
"NUP210","PIAS4",NA,NA,NA
"NUP210","LAZSUL",0.62,1.36,0.589800541
"NUP210","ZNF451",NA,NA,NA
"NUP210","ZMIZ2",NA,NA,NA
"OMA1","NSMCE2",NA,NA,NA
"OMA1","PIAS1",NA,NA,NA
"OMA1","PIAS2",NA,NA,NA
"OMA1","PIAS3",NA,NA,NA
"OMA1","PIAS4",NA,NA,NA
"OMA1","LAZSUL",1.32,2.74,4.053587717
"OMA1","ZNF451",NA,NA,NA
"OMA1","ZMIZ2",NA,NA,NA
"ORC2","NSMCE2",NA,NA,NA
"ORC2","PIAS1",NA,NA,NA
"ORC2","PIAS2",NA,NA,NA
"ORC2","PIAS3",NA,NA,NA
"ORC2","PIAS4",NA,NA,NA
"ORC2","LAZSUL",0.7,2.19,1.749382835
"ORC2","ZNF451",NA,NA,NA
"ORC2","ZMIZ2",NA,NA,NA
"OSBPL3","NSMCE2",NA,NA,NA
"OSBPL3","PIAS1",2.13,2.22,1.072199923
"OSBPL3","PIAS2",NA,NA,NA
"OSBPL3","PIAS3",NA,NA,NA
"OSBPL3","PIAS4",NA,NA,NA
"OSBPL3","LAZSUL",NA,NA,NA
"OSBPL3","ZNF451",NA,NA,NA
"OSBPL3","ZMIZ2",NA,NA,NA
"OSBPL8","NSMCE2",NA,NA,NA
"OSBPL8","PIAS1",NA,NA,NA
"OSBPL8","PIAS2",NA,NA,NA
"OSBPL8","PIAS3",NA,NA,NA
"OSBPL8","PIAS4",NA,NA,NA
"OSBPL8","LAZSUL",0.75,1.93,1.015564041
"OSBPL8","ZNF451",NA,NA,NA
"OSBPL8","ZMIZ2",NA,NA,NA
"P4HA2","NSMCE2",NA,NA,NA
"P4HA2","PIAS1",NA,NA,NA
"P4HA2","PIAS2",NA,NA,NA
"P4HA2","PIAS3",NA,NA,NA
"P4HA2","PIAS4",3.57,4.19,0.783105168
"P4HA2","LAZSUL",NA,NA,NA
"P4HA2","ZNF451",NA,NA,NA
"P4HA2","ZMIZ2",NA,NA,NA
"P4HB","NSMCE2",NA,NA,NA
"P4HB","PIAS1",NA,NA,NA
"P4HB","PIAS2",NA,NA,NA
"P4HB","PIAS3",NA,NA,NA
"P4HB","PIAS4",NA,NA,NA
"P4HB","LAZSUL",0.72,1.98,1.224981529
"P4HB","ZNF451",NA,NA,NA
"P4HB","ZMIZ2",NA,NA,NA
"PABPC1","NSMCE2",NA,NA,NA
"PABPC1","PIAS1",NA,NA,NA
"PABPC1","PIAS2",2.36,1.86,0.648705705
"PABPC1","PIAS3",NA,NA,NA
"PABPC1","PIAS4",NA,NA,NA
"PABPC1","LAZSUL",NA,NA,NA
"PABPC1","ZNF451",NA,NA,NA
"PABPC1","ZMIZ2",NA,NA,NA
"PABPC3","NSMCE2",NA,NA,NA
"PABPC3","PIAS1",NA,NA,NA
"PABPC3","PIAS2",2.36,1.86,0.648705705
"PABPC3","PIAS3",NA,NA,NA
"PABPC3","PIAS4",NA,NA,NA
"PABPC3","LAZSUL",NA,NA,NA
"PABPC3","ZNF451",NA,NA,NA
"PABPC3","ZMIZ2",NA,NA,NA
"PAF1","NSMCE2",3.19,2.51,1.065008413
"PAF1","PIAS1",NA,NA,NA
"PAF1","PIAS2",NA,NA,NA
"PAF1","PIAS3",NA,NA,NA
"PAF1","PIAS4",3.64,4.35,0.318317788
"PAF1","LAZSUL",NA,NA,NA
"PAF1","ZNF451",NA,NA,NA
"PAF1","ZMIZ2",NA,NA,NA
"PAFAH1B1","NSMCE2",NA,NA,NA
"PAFAH1B1","PIAS1",NA,NA,NA
"PAFAH1B1","PIAS2",NA,NA,NA
"PAFAH1B1","PIAS3",NA,NA,NA
"PAFAH1B1","PIAS4",NA,NA,NA
"PAFAH1B1","LAZSUL",0.57,1.79,5.263237266
"PAFAH1B1","ZNF451",NA,NA,NA
"PAFAH1B1","ZMIZ2",NA,NA,NA
"PAICS","NSMCE2",NA,NA,NA
"PAICS","PIAS1",NA,NA,NA
"PAICS","PIAS2",2.32,1.68,-0.703424576
"PAICS","PIAS3",NA,NA,NA
"PAICS","PIAS4",NA,NA,NA
"PAICS","LAZSUL",NA,NA,NA
"PAICS","ZNF451",NA,NA,NA
"PAICS","ZMIZ2",NA,NA,NA
"PALM","NSMCE2",NA,NA,NA
"PALM","PIAS1",NA,NA,NA
"PALM","PIAS2",NA,NA,NA
"PALM","PIAS3",NA,NA,NA
"PALM","PIAS4",NA,NA,NA
"PALM","LAZSUL",3.53,4.69,0.898493622
"PALM","ZNF451",NA,NA,NA
"PALM","ZMIZ2",NA,NA,NA
"PAPD5","NSMCE2",2.74,1.89,-0.566554425
"PAPD5","PIAS1",NA,NA,NA
"PAPD5","PIAS2",NA,NA,NA
"PAPD5","PIAS3",NA,NA,NA
"PAPD5","PIAS4",0.35,1.61,0.412735508
"PAPD5","LAZSUL",NA,NA,NA
"PAPD5","ZNF451",NA,NA,NA
"PAPD5","ZMIZ2",NA,NA,NA
"PARP1","NSMCE2",7.22,4.9,-0.018084159
